"filename", "language", "JavaScript", "JSON", "JavaScript JSX", "Markdown", "PostCSS", "TypeScript", "JSON with Comments", "TypeScript JSX", "Python", "XML", "HTML", "Docker", "C++", "comment", "blank", "total"
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\components\DiscoveryModal\phases\FormulationPhase.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 443, 0, 0, 0, 0, 0, 18, 15, 476
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\components\DiscoveryModal\selectors\conflict.selectors.ts", "TypeScript", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 1, 9, 54
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\components\DiscoveryModal\selectors\decision.selectors.ts", "TypeScript", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 1, 16, 80
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\components\DiscoveryModal\selectors\progress.selectors.ts", "TypeScript", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 1, 15, 76
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\components\DiscoveryModal\selectors\stage.selectors.ts", "TypeScript", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 1, 10, 66
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\components\DiscoveryModal\services\discoveryApi.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\components\DiscoveryModal\services\formulationApi.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\components\DiscoveryModal\services\simulatorApi.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\components\DiscoveryModal\types\bom.types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\components\DiscoveryModal\types\log.types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\components\DiscoveryModal\types\milestone.types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\components\DiscoveryModal\types\session.types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\components\DiscoveryModal\utils\exportData.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\components\DiscoveryModal\utils\sessionHydration.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\components\DiscoveryModal\utils\socketEvents.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\components\ProjectQuestionnaire\ProjectQuestionnaire.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 17, 20, 281
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\hooks\useMicRecorder.ts", "TypeScript", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 6, 14, 105
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\index.css", "PostCSS", 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 46, 35, 263
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\lib\axios.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 1, 4, 52
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\pages\AuthPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 174, 0, 0, 0, 0, 0, 6, 21, 201
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\pages\BuildNewPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 1067, 0, 0, 0, 0, 0, 82, 83, 1232
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\pages\HomePage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 980, 0, 0, 0, 0, 0, 67, 92, 1139
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\store\useAuthStore.ts", "TypeScript", 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 21, 140
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\store\useProjectStore.ts", "TypeScript", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 4, 16, 101
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\store\useThemeStore.ts", "TypeScript", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"e:\wireup.ai - new\WireUp-hackathon-\frontend\src\vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 3, 10
"e:\wireup.ai - new\WireUp-hackathon-\frontend\tailwind.config.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"e:\wireup.ai - new\WireUp-hackathon-\frontend\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 1, 22
"e:\wireup.ai - new\WireUp-hackathon-\frontend\tsconfig.node.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"e:\wireup.ai - new\WireUp-hackathon-\frontend\vite.config.ts", "TypeScript", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"e:\wireup.ai - new\WireUp-hackathon-\package-lock.json", "JSON", 0, 4950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4951
"e:\wireup.ai - new\WireUp-hackathon-\package.json", "JSON", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"e:\wireup.ai - new\WireUp-hackathon-\whisper-server\server.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 16, 16, 93
"e:\wireup.ai - new\arena.md", "Markdown", 0, 0, 0, 831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 366, 1197
"e:\wireup.ai - new\backend\Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 12, 13, 50
"e:\wireup.ai - new\backend\backfill_types.js", "JavaScript", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 123
"e:\wireup.ai - new\backend\data\CRegistry.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\wireup.ai - new\backend\data\componentRegistry.json", "JSON", 0, 560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 560
"e:\wireup.ai - new\backend\inspect_db.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 43
"e:\wireup.ai - new\backend\inspect_project.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"e:\wireup.ai - new\backend\nodemon.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"e:\wireup.ai - new\backend\package-lock.json", "JSON", 0, 2797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2798
"e:\wireup.ai - new\backend\package.json", "JSON", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42
"e:\wireup.ai - new\backend\scratch\inspect-latest.ts", "TypeScript", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 1, 9, 53
"e:\wireup.ai - new\backend\scratch\inspect-messages.ts", "TypeScript", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 8, 34
"e:\wireup.ai - new\backend\scratch\inspect-project.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 1, 7, 30
"e:\wireup.ai - new\backend\scratch\list_parts.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"e:\wireup.ai - new\backend\scratch\test-groq-mapping.ts", "TypeScript", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 2, 14, 106
"e:\wireup.ai - new\backend\scratch\test-groq-model.ts", "TypeScript", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 1, 7, 37
"e:\wireup.ai - new\backend\scratch\test-groq-tool.ts", "TypeScript", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 1, 7, 37
"e:\wireup.ai - new\backend\scratch\test-turn4.ts", "TypeScript", 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 1, 9, 180
"e:\wireup.ai - new\backend\scratch_inspect.js", "JavaScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26
"e:\wireup.ai - new\backend\shared\types\SimulationBundle.ts", "TypeScript", 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 12, 19, 131
"e:\wireup.ai - new\backend\src\agents\architect\architect.agent.ts", "TypeScript", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 2, 6, 41
"e:\wireup.ai - new\backend\src\agents\architect\architect.prompts.ts", "TypeScript", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 2, 2, 20
"e:\wireup.ai - new\backend\src\agents\architect\index.ts", "TypeScript", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4
"e:\wireup.ai - new\backend\src\agents\architect\mcu.catalog.ts", "TypeScript", 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 4, 3, 131
"e:\wireup.ai - new\backend\src\agents\discovery\discovery.agent.ts", "TypeScript", 0, 0, 0, 0, 0, 406, 0, 0, 0, 0, 0, 0, 0, 3, 66, 475
"e:\wireup.ai - new\backend\src\agents\discovery\discovery.prompts.ts", "TypeScript", 0, 0, 0, 0, 0, 574, 0, 0, 0, 0, 0, 0, 0, 1, 16, 591
"e:\wireup.ai - new\backend\src\agents\discovery\discovery.utils.ts", "TypeScript", 0, 0, 0, 0, 0, 1329, 0, 0, 0, 0, 0, 0, 0, 2, 181, 1512
"e:\wireup.ai - new\backend\src\agents\discovery\index.ts", "TypeScript", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"e:\wireup.ai - new\backend\src\agents\formulation\formulation.agent.ts", "TypeScript", 0, 0, 0, 0, 0, 992, 0, 0, 0, 0, 0, 0, 0, 28, 102, 1122
"e:\wireup.ai - new\backend\src\agents\formulation\formulation.persistence.ts", "TypeScript", 0, 0, 0, 0, 0, 548, 0, 0, 0, 0, 0, 0, 0, 30, 71, 649
"e:\wireup.ai - new\backend\src\agents\formulation\formulation.prompts.ts", "TypeScript", 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 3, 15, 170
"e:\wireup.ai - new\backend\src\agents\formulation\formulation.types.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7
"e:\wireup.ai - new\backend\src\agents\formulation\index.ts", "TypeScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"e:\wireup.ai - new\backend\src\agents\formulation\scratch\test_fixes.js", "JavaScript", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 21, 123
"e:\wireup.ai - new\backend\src\agents\formulation\tools\diagram.tool.ts", "TypeScript", 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 1, 24, 187
"e:\wireup.ai - new\backend\src\agents\formulation\tools\index.ts", "TypeScript", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 5, 6, 88
"e:\wireup.ai - new\backend\src\agents\formulation\tools\mcu.tool.ts", "TypeScript", 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 7, 12, 123
"e:\wireup.ai - new\backend\src\agents\formulation\tools\milestone.tool.ts", "TypeScript", 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 3, 13, 201
"e:\wireup.ai - new\backend\src\agents\formulation\tools\save.tool.ts", "TypeScript", 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 7, 17, 177
"e:\wireup.ai - new\backend\src\agents\formulation\tools\search.tool.ts", "TypeScript", 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 4, 19, 192
"e:\wireup.ai - new\backend\src\agents\formulation\tools\utils.ts", "TypeScript", 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 2, 16, 186
"e:\wireup.ai - new\backend\src\agents\formulation\tools\wiring.tool.ts", "TypeScript", 0, 0, 0, 0, 0, 535, 0, 0, 0, 0, 0, 0, 0, 5, 74, 614
"e:\wireup.ai - new\backend\src\agents\shared\adapters.ts", "TypeScript", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4
"e:\wireup.ai - new\backend\src\agents\shared\adapters\cerebras.ts", "TypeScript", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 1, 9, 90
"e:\wireup.ai - new\backend\src\agents\shared\adapters\gemini.ts", "TypeScript", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 5, 9, 106
"e:\wireup.ai - new\backend\src\agents\shared\adapters\groq.ts", "TypeScript", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 2, 10, 94
"e:\wireup.ai - new\backend\src\agents\shared\adapters\index.ts", "TypeScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6
"e:\wireup.ai - new\backend\src\agents\shared\adapters\ollama.ts", "TypeScript", 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 3, 15, 144
"e:\wireup.ai - new\backend\src\agents\shared\jsonRepair.ts", "TypeScript", 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 4, 42, 257
"e:\wireup.ai - new\backend\src\agents\shared\keyRotation.service.ts", "TypeScript", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 3, 21, 107
"e:\wireup.ai - new\backend\src\archive\api_freeze.json", "JSON", 0, 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 343
"e:\wireup.ai - new\backend\src\archive\baseline_metrics.md", "Markdown", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 32
"e:\wireup.ai - new\backend\src\archive\dependency_report.md", "Markdown", 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 205
"e:\wireup.ai - new\backend\src\archive\freeze_api.ts", "TypeScript", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 1, 8, 73
"e:\wireup.ai - new\backend\src\archive\legacy\agent2tools.service.legacy.ts", "TypeScript", 0, 0, 0, 0, 0, 1198, 0, 0, 0, 0, 0, 0, 0, 81, 142, 1421
"e:\wireup.ai - new\backend\src\archive\legacy\ai.services.legacy.ts", "TypeScript", 0, 0, 0, 0, 0, 2218, 0, 0, 0, 0, 0, 0, 0, 299, 278, 2795
"e:\wireup.ai - new\backend\src\archive\legacy\newflow.agent.legacy.ts", "TypeScript", 0, 0, 0, 0, 0, 1124, 0, 0, 0, 0, 0, 0, 0, 82, 132, 1338
"e:\wireup.ai - new\backend\src\contracts\agent.contracts.ts", "TypeScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 2, 11
"e:\wireup.ai - new\backend\src\contracts\index.ts", "TypeScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"e:\wireup.ai - new\backend\src\contracts\project.contracts.ts", "TypeScript", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 1, 3, 37
"e:\wireup.ai - new\backend\src\contracts\tool.contracts.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 2, 16
"e:\wireup.ai - new\backend\src\controllers\assembly.controller.ts", "TypeScript", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 6, 18, 68
"e:\wireup.ai - new\backend\src\controllers\auth.controller.ts", "TypeScript", 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 1, 39, 193
"e:\wireup.ai - new\backend\src\controllers\build.controller.ts", "TypeScript", 0, 0, 0, 0, 0, 873, 0, 0, 0, 0, 0, 0, 0, 78, 176, 1127
"e:\wireup.ai - new\backend\src\controllers\components.controller.ts", "TypeScript", 0, 0, 0, 0, 0, 334, 0, 0, 0, 0, 0, 0, 0, 45, 80, 459
"e:\wireup.ai - new\backend\src\controllers\generate.controller.ts", "TypeScript", 0, 0, 0, 0, 0, 376, 0, 0, 0, 0, 0, 0, 0, 9, 35, 420
"e:\wireup.ai - new\backend\src\controllers\ideation.controller.ts", "TypeScript", 0, 0, 0, 0, 0, 357, 0, 0, 0, 0, 0, 0, 0, 44, 61, 462
"e:\wireup.ai - new\backend\src\controllers\library.controller.ts", "TypeScript", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 7, 7, 44
"e:\wireup.ai - new\backend\src\controllers\newflow.controller.ts", "TypeScript", 0, 0, 0, 0, 0, 1161, 0, 0, 0, 0, 0, 0, 0, 73, 132, 1366
"e:\wireup.ai - new\backend\src\controllers\pipeline.controller.ts", "TypeScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 7, 5, 31
"e:\wireup.ai - new\backend\src\controllers\project.controller.ts", "TypeScript", 0, 0, 0, 0, 0, 360, 0, 0, 0, 0, 0, 0, 0, 45, 70, 475
"e:\wireup.ai - new\backend\src\controllers\questions.controller.ts", "TypeScript", 0, 0, 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 13, 16, 184
"e:\wireup.ai - new\backend\src\controllers\shopping.controller.ts", "TypeScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 4, 8, 31
"e:\wireup.ai - new\backend\src\controllers\voice.controller.ts", "TypeScript", 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 5, 21, 133
"e:\wireup.ai - new\backend\src\index.ts", "TypeScript", 0, 0, 0, 0, 0, 266, 0, 0, 0, 0, 0, 0, 0, 86, 58, 410
"e:\wireup.ai - new\backend\src\lib\arduino-boards.ts", "TypeScript", 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 3, 8, 122
"e:\wireup.ai - new\backend\src\lib\binPacking.ts", "TypeScript", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 22, 11, 68
"e:\wireup.ai - new\backend\src\lib\componentDimensions.ts", "TypeScript", 0, 0, 0, 0, 0, 410, 0, 0, 0, 0, 0, 0, 0, 19, 13, 442
"e:\wireup.ai - new\backend\src\lib\db.ts", "TypeScript", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 5, 24
"e:\wireup.ai - new\backend\src\lib\llm.ts", "TypeScript", 0, 0, 0, 0, 0, 305, 0, 0, 0, 0, 0, 0, 0, 9, 37, 351
"e:\wireup.ai - new\backend\src\lib\svgLayout.ts", "TypeScript", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 28, 21, 104
"e:\wireup.ai - new\backend\src\lib\utils.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 1, 6, 29
"e:\wireup.ai - new\backend\src\lib\wokwi-components.ts", "TypeScript", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 2, 18, 110
"e:\wireup.ai - new\backend\src\lib\wokwi-context.ts", "TypeScript", 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 2, 21, 145
"e:\wireup.ai - new\backend\src\lib\wokwi.ts", "TypeScript", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 2, 10, 44
"e:\wireup.ai - new\backend\src\lib\wokwiDimensionKeyMap.ts", "TypeScript", 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 19, 9, 87
"e:\wireup.ai - new\backend\src\middleware\auth.middleware.ts", "TypeScript", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 1, 12, 65
"e:\wireup.ai - new\backend\src\models\newFlowSession.model.ts", "TypeScript", 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 38, 23, 276
"e:\wireup.ai - new\backend\src\models\part.model.ts", "TypeScript", 0, 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 17, 24, 229
"e:\wireup.ai - new\backend\src\models\project.model.ts", "TypeScript", 0, 0, 0, 0, 0, 942, 0, 0, 0, 0, 0, 0, 0, 59, 156, 1157
"e:\wireup.ai - new\backend\src\models\systemConfig.model.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 3, 10
"e:\wireup.ai - new\backend\src\models\user.model.ts", "TypeScript", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 3, 4, 49
"e:\wireup.ai - new\backend\src\routes\assembly.route.ts", "TypeScript", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 4, 14
"e:\wireup.ai - new\backend\src\routes\auth.route.ts", "TypeScript", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 6, 23
"e:\wireup.ai - new\backend\src\routes\build.route.ts", "TypeScript", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 6, 5, 53
"e:\wireup.ai - new\backend\src\routes\compile.route.ts", "TypeScript", 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 36, 184
"e:\wireup.ai - new\backend\src\routes\components.route.ts", "TypeScript", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 7, 8, 33
"e:\wireup.ai - new\backend\src\routes\generate.route.ts", "TypeScript", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 5, 16
"e:\wireup.ai - new\backend\src\routes\ideation.route.ts", "TypeScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 4, 14
"e:\wireup.ai - new\backend\src\routes\library.route.ts", "TypeScript", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 4, 14
"e:\wireup.ai - new\backend\src\routes\newflow.route.ts", "TypeScript", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 7, 4, 39
"e:\wireup.ai - new\backend\src\routes\part.route.ts", "TypeScript", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 14, 11, 77
"e:\wireup.ai - new\backend\src\routes\pipeline.route.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 4, 13
"e:\wireup.ai - new\backend\src\routes\playground.route.ts", "TypeScript", 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 3, 8, 98
"e:\wireup.ai - new\backend\src\routes\project.routes.ts", "TypeScript", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 3, 11, 43
"e:\wireup.ai - new\backend\src\routes\questions.route.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"e:\wireup.ai - new\backend\src\routes\shopping.route.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 4, 13
"e:\wireup.ai - new\backend\src\routes\simulation.routes.ts", "TypeScript", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 5, 10, 54
"e:\wireup.ai - new\backend\src\routes\voice.route.ts", "TypeScript", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 4, 15
"e:\wireup.ai - new\backend\src\scripts\check-appdata-local.js", "JavaScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 51
"e:\wireup.ai - new\backend\src\scripts\check-project-data.ts", "TypeScript", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 1, 5, 30
"e:\wireup.ai - new\backend\src\scripts\check-session.js", "JavaScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 37
"e:\wireup.ai - new\backend\src\scripts\check-session.ts", "TypeScript", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 1, 6, 33
"e:\wireup.ai - new\backend\src\scripts\check-space.js", "JavaScript", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 49
"e:\wireup.ai - new\backend\src\scripts\check-space.ts", "TypeScript", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 1, 4, 48
"e:\wireup.ai - new\backend\src\scripts\convert-model.ts", "TypeScript", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 2, 7, 58
"e:\wireup.ai - new\backend\src\scripts\migrate-ideation.ts", "TypeScript", 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 4, 13, 82
"e:\wireup.ai - new\backend\src\scripts\reproduce-500.ts", "TypeScript", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 3, 7, 44
"e:\wireup.ai - new\backend\src\scripts\seed-active-project.ts", "TypeScript", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 9, 15, 122
"e:\wireup.ai - new\backend\src\scripts\seed-curated-parts.ts", "TypeScript", 0, 0, 0, 0, 0, 548, 0, 0, 0, 0, 0, 0, 0, 12, 13, 573
"e:\wireup.ai - new\backend\src\scripts\test-agent2-tools.ts", "TypeScript", 0, 0, 0, 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 15, 23, 294
